Station_Name,Country,Province,City,Cnty,Station_Id_C,Station_Id_d,Lat,Lon,Alti
那坡,中国,广西壮族自治区,百色市,那坡县,59209,59209,23.4142,105.8189,855.8
凌云,中国,广西壮族自治区,百色市,凌云县,59015,59015,24.3794,106.5369,544.6
乐业,中国,广西壮族自治区,百色市,乐业县,59012,59012,24.7506,106.5592,1030.9
田林,中国,广西壮族自治区,百色市,田林县,59017,59017,24.2658,106.2603,278.2
西林,中国,广西壮族自治区,百色市,西林县,59004,59004,24.4989,105.0861,827.1
隆林,中国,广西壮族自治区,百色市,隆林各族自治县,59001,59001,24.7786,105.3375,672.2
靖西,中国,广西壮族自治区,百色市,靖西市,59218,59218,23.0953,106.4572,724.7
贺州,中国,广西壮族自治区,贺州市,平桂区,59065,59065,24.4233,111.5064,148.7
昭平,中国,广西壮族自治区,贺州市,昭平县,59059,59059,24.1806,110.8075,105.8
河池,中国,广西壮族自治区,河池市,金城江区,59023,59023,24.6939,108.0392,260.2
宜州,中国,广西壮族自治区,河池市,宜州区,59034,59034,24.4814,108.6442,185.1
天峨,中国,广西壮族自治区,河池市,天峨县,57927,57927,24.9719,107.1914,287.3
环江,中国,广西壮族自治区,河池市,天峨县,59031,59031,24.8131,108.2597,342.3
凤山,中国,广西壮族自治区,河池市,凤山县,59021,59021,24.5511,107.0267,509.4
东兰,中国,广西壮族自治区,河池市,东兰县,59025,59025,24.538,107.3867,248.8
巴马,中国,广西壮族自治区,河池市,巴马瑶族自治县,59027,59027,24.1361,107.2442,254.9
都安,中国,广西壮族自治区,河池市,都安瑶族自治县,59037,59037,23.9378,108.1064,170.8
来宾,中国,广西壮族自治区,来宾市,兴宾区,59242,59242,23.7633,109.1531,96.7
忻城,中国,广西壮族自治区,来宾市,忻城县,59038,59038,24.0217,108.6508,147.5
象州,中国,广西壮族自治区,来宾市,象州县,59241,59241,23.9822,109.7006,124.3
武宣,中国,广西壮族自治区,来宾市,武宣县,59246,59246,23.5936,109.6628,70
金秀,中国,广西壮族自治区,来宾市,金秀瑶族自治县,59057,59057,24.1358,110.1872,830.9
大新,中国,广西壮族自治区,崇左市,大新县,59421,59421,22.8594,107.1664,278.3
天等,中国,广西壮族自治区,崇左市,天等县,59227,59227,23.11,107.1386,454.2
凭祥,中国,广西壮族自治区,崇左市,凭祥市,59419,59419,22.0642,106.7394,348.7
海口,中国,海南省,海口市,秀英区,59758,59758,19.9939,110.2469,63.5
琼山,中国,海南省,海口市,琼山区,59757,59757,20.0067,110.3586,11.6
琼海,中国,海南省, , ,59855,59855,19.2089,110.4819,23.4
儋州,中国,海南省,儋州市, ,59845,59845,19.5108,109.5772,168.2
五指山,中国,海南省,省直辖县级行政区划,五指山市,59941,59941,18.7739,109.5178,328.2
文昌,中国,海南省,省直辖县级行政区划,文昌市,59856,59856,19.6139,110.7453,20.8
万宁,中国,海南省,省直辖县级行政区划,万宁市,59951,59951,18.8006,110.3269,40.4
东方,中国,海南省,省直辖县级行政区划,东方市,59838,59838,19.0942,108.6217,6.1
定安,中国,海南省,省直辖县级行政区划,定安县,59851,59851,19.6672,110.3378,53.4
屯昌,中国,海南省,省直辖县级行政区划,屯昌县,59854,59854,19.3581,110.0978,117.5
澄迈,中国,海南省,省直辖县级行政区划,澄迈县,59843,59843,19.7364,110.0167,31.4
临高,中国,海南省,省直辖县级行政区划,临高县,59842,59842,19.8975,109.6844,32.7
白沙,中国,海南省, , ,59848,59848,19.225,109.4428,216.2
昌江,中国,海南省, , ,59847,59847,19.2611,109.0544,97.2
保亭,中国,海南省, , ,59945,59945,18.6433,109.6967,69.9
琼中,中国,海南省, , ,59849,59849,19.0353,109.8419,300.8
天城,中国,重庆市,市辖区,万州区,57431,57431,30.8311,108.3481,255
万州,中国,重庆市,市辖区,万州区,57432,57432,30.7622,108.3944,185.1
沙坪坝,中国,重庆市,市辖区,沙坪坝区,57516,57516,29.5758,106.4611,259.2
北碚,中国,重庆市,市辖区,北碚区,57511,57511,29.8419,106.4433,240.8
綦江,中国,重庆市,市辖区,綦江区,57612,57612,29.01,106.6486,475
大足,中国,重庆市,市辖区,大足区,57502,57502,29.7108,105.6931,541.1
渝北,中国,重庆市,市辖区,渝北区,57513,57513,29.7411,106.6275,464.9
巴南,中国,重庆市,市辖区,巴南区,57518,57518,29.3411,106.4922,506.1
黔江,中国,重庆市,市辖区,黔江区,57536,57536,29.5244,108.7622,787
长寿,中国,重庆市,市辖区,长寿区,57520,57520,29.8394,107.0675,377.6
万盛,中国,重庆市,市辖区,江津区,57509,57509,28.9894,106.9186,600.3
江津,中国,重庆市,市辖区,江津区,57517,57517,29.2772,106.2556,261.3
合川,中国,重庆市,市辖区,合川区,57512,57512,29.9656,106.2633,364.5
永川,中国,重庆市,市辖区,永川区,57506,57506,29.3608,105.9031,353.7
南川,中国,重庆市,市辖区,南川区,57519,57519,29.1611,107.1122,698.9
璧山,中国,重庆市,市辖区,璧山区,57514,57514,29.5869,106.2217,331.6
铜梁,中国,重庆市,市辖区,铜梁区,57510,57510,29.8569,106.0619,326.3
潼南,中国,重庆市,市辖区,潼南区,57409,57409,30.2089,105.7786,331.7
荣昌,中国,重庆市,市辖区,荣昌区,57505,57505,29.4142,105.5869,338.4
开州,中国,重庆市,市辖区,开州区,57338,57338,31.17,108.4311,456.8
武隆,中国,重庆市,市辖区,武隆区,57525,57525,29.3192,107.7456,407
城口,中国,重庆市,县,城口县,57333,57333,31.9447,108.6633,792.8
丰都,中国,重庆市,县,丰都县,57523,57523,29.9006,107.7594,391.8
垫江,中国,重庆市,县,垫江县,57425,57425,30.3114,107.4031,416.1
忠县,中国,重庆市,县,忠县,57437,57437,30.2956,108.0239,325.9
云阳,中国,重庆市,县,云阳县,57339,57339,30.9422,108.6858,292.9
奉节,中国,重庆市,县,奉节县,57348,57348,31.0281,109.4783,299.5
巫山,中国,重庆市,县,巫山县,57349,57349,31.0758,109.8567,606.8
巫溪,中国,重庆市,县,巫溪县,57345,57345,31.3983,109.6203,335.5
石柱,中国,重庆市,县,石柱土家族自治县,57438,57438,29.9933,108.1206,631.1
秀山,中国,重庆市,县,秀山土家族苗族自治县,57635,57635,28.3664,109.0161,548.7
酉阳,中国,重庆市,县,酉阳土家族苗族自治县,57633,57633,28.8219,108.7672,826.5
彭水,中国,重庆市,县,彭水苗族土家族自治县,57537,57537,29.2922,108.1617,322.2
龙泉驿,中国,四川省,成都市,龙泉驿区,56286,56286,30.6136,104.2631,505.4
新都,中国,四川省,成都市,新都区,56290,56290,30.7778,104.1803,514.5
温江,中国,四川省,成都市,温江区,56187,56187,30.7489,103.8611,547.7
双流,中国,四川省,成都市,双流区,56288,56288,30.5886,103.9022,495
郫县,中国,四川省,成都市,郫都区,56272,56272,30.8289,103.8986,558.6
金堂,中国,四川省,成都市,金堂县,56296,56296,30.8128,104.4253,493.5
大邑,中国,四川省,成都市,大邑县,56285,56285,30.5639,103.4653,544.7
蒲江,中国,四川省,成都市,蒲江县,56281,56281,30.2003,103.4892,578.4
新津,中国,四川省,成都市,新津县,56276,56276,30.4583,103.8211,467.3
都江堰,中国,四川省,成都市,都江堰市,56188,56188,30.9958,103.6736,689.1
彭州,中国,四川省,成都市,彭州市,56189,56189,30.9622,103.9464,580.5
邛崃,中国,四川省,成都市,邛崃市,56284,56284,30.4433,103.4386,518.5
崇州,中国,四川省,成都市,崇州市,56181,56181,30.6708,103.6989,541.2
自贡,中国,四川省,自贡市,市辖区,56396,56396,29.3575,104.7658,353.4
荣县,中国,四川省,自贡市,荣县,56394,56394,29.4578,104.4339,383.2
富顺,中国,四川省,自贡市,富顺县,56399,56399,29.1839,104.9942,306.4
攀枝花,中国,四川省,攀枝花市,东区,56666,56666,26.5761,101.7211,1224.8
仁和,中国,四川省,攀枝花市,仁和区,56674,56674,26.495,101.7503,1280.6
米易,中国,四川省,攀枝花市,米易县,56670,56670,26.9158,102.1206,1137.1
盐边,中国,四川省,攀枝花市,盐边县,56665,56665,26.6897,101.8544,1140.4
江安,中国,四川省,泸州市,泸县,57600,57600,28.7119,105.0603,421.1
合江,中国,四川省,泸州市,合江县,57603,57603,28.8111,105.8272,282.7
叙永,中国,四川省,泸州市,叙永县,57608,57608,28.19,105.4064,548.4
德阳,中国,四川省,德阳市,罗江区,56198,56198,31.3181,104.4983,525.7
中江,中国,四川省,德阳市,中江县,56199,56199,31.0428,104.7058,459.6
什邡,中国,四川省,德阳市,什邡市,56197,56197,31.1517,104.1669,535.8
绵竹,中国,四川省,德阳市,绵竹市,56186,56186,31.3272,104.1928,588.9
三台,中国,四川省,绵阳市,三台县,57307,57307,31.0975,105.0772,459.9
盐亭,中国,四川省,绵阳市,盐亭县,57308,57308,31.2206,105.3861,421.3
广元,中国,四川省,广元市,市辖区,57206,57206,32.4244,105.8997,545.4
旺苍,中国,四川省,广元市,旺苍县,57217,57217,32.2217,106.2556,499.3
青川,中国,四川省,广元市,青川县,57204,57204,32.5739,105.2233,782.9
剑阁,中国,四川省,广元市,剑阁县,57208,57208,32.2775,105.5128,545
苍溪,中国,四川省,广元市,苍溪县,57303,57303,31.7397,105.925,459.9
遂宁,中国,四川省,遂宁市,市辖区,57405,57405,30.5069,105.5622,354.9
蓬溪,中国,四川省,遂宁市,蓬溪县,57402,57402,30.7728,105.7053,386.5
射洪,中国,四川省,遂宁市,射洪县,57401,57401,30.8775,105.3669,383.2
东兴区,中国,四川省,内江市,市辖区,57503,57503,29.6197,105.1186,349.9
威远,中国,四川省,内江市,威远县,56395,56395,29.5236,104.6631,350.9
资中,中国,四川省,内江市,资中县,56393,56393,29.7678,104.8536,369.3
隆昌,中国,四川省,内江市,隆昌市,57507,57507,29.3317,105.2997,385.8
泸县,中国,四川省,内江市,隆昌市,57508,57508,29.16,105.3814,301.8
乐山,中国,四川省,乐山市,市中区,56386,56386,29.5647,103.7553,424.2
犍为,中国,四川省,乐山市,犍为县,56389,56389,29.2019,103.9431,387.3
井研,中国,四川省,乐山市,井研县,56390,56390,29.6597,104.0683,405
夹江,中国,四川省,乐山市,夹江县,56382,56382,29.7533,103.5522,475
沐川,中国,四川省,乐山市,沐川县,56490,56490,28.9508,103.8983,424
峨边,中国,四川省,乐山市,峨边彝族自治县,56387,56387,29.2283,103.2614,643.1
马边,中国,四川省,乐山市,马边彝族自治县,56480,56480,28.8281,103.5325,563.2
峨眉,中国,四川省,乐山市,峨眉山市,56384,56384,29.595,103.5905,423.5
峨眉山,中国,四川省,乐山市,峨眉山市,56385,56385,29.5214,103.3356,3069.9
高坪,中国,四川省,南充市,高坪区,57411,57411,30.7456,106.1319,347
南部,中国,四川省,南充市,南部县,57314,57314,31.3439,106.0653,405.7
营山,中国,四川省,南充市,营山县,57318,57318,31.0553,106.5811,406.2
蓬安,中国,四川省,南充市,蓬安县,57317,57317,31.0222,106.3981,414
仪陇,中国,四川省,南充市,仪陇县,57315,57315,31.5233,106.4025,655.7
西充,中国,四川省,南充市,西充县,57309,57309,30.9786,105.8819,378.4
阆中,中国,四川省,南充市,阆中市,57306,57306,31.5842,105.9775,382.6
眉山,中国,四川省,眉山市,东坡区,56391,56391,30.0581,103.8758,484
彭山,中国,四川省,眉山市,彭山区,56289,56289,30.1992,103.8692,435.9
仁寿,中国,四川省,眉山市,仁寿县,56297,56297,30.0425,104.1392,435.4
洪雅,中国,四川省,眉山市,洪雅县,56380,56380,29.8764,103.3583,571.2
丹棱,中国,四川省,眉山市,丹棱县,56381,56381,30.0678,103.4919,629.9
青神,中国,四川省,眉山市,青神县,56383,56383,29.8433,103.8711,455.5
宜宾,中国,四川省,宜宾市,翠屏区,56492,56492,28.7689,104.6053,502.8
南溪,中国,四川省,宜宾市,南溪区,56493,56493,28.8492,104.9725,292.8
叙州,中国,四川省,宜宾市,宜宾县,56491,56491,28.6922,104.5053,476.9
长宁,中国,四川省,宜宾市,长宁县,56593,56593,28.595,104.9456,418
高县,中国,四川省,宜宾市,高县,56592,56592,28.4406,104.5036,376.4
珙县,中国,四川省,宜宾市,珙县,56499,56499,28.4453,104.7128,508
筠连,中国,四川省,宜宾市,筠连县,56498,56498,28.1542,104.5042,547
兴文,中国,四川省,宜宾市,兴文县,56496,56496,28.3303,105.2589,367
屏山,中国,四川省,宜宾市,屏山县,56494,56494,28.8394,104.3325,386.4
广安,中国,四川省,广安市,广安区,57415,57415,30.5219,106.6403,372.3
岳池,中国,四川省,广安市,岳池县,57414,57414,30.5178,106.4544,403.3
武胜,中国,四川省,广安市,武胜县,57417,57417,30.3514,106.2936,316
邻水,中国,四川省,广安市,邻水县,57416,57416,30.3425,106.9386,392.4
达川,中国,四川省,达州市,市辖区,57328,57328,31.2075,107.5067,344.9
宣汉,中国,四川省,达州市,宣汉县,57326,57326,31.3639,107.7161,390.3
开江,中国,四川省,达州市,开江县,57329,57329,31.0978,107.8467,468.7
大竹,中国,四川省,达州市,大竹县,57420,57420,30.7542,107.1864,418
渠县,中国,四川省,达州市,渠县,57413,57413,30.8564,106.9983,305.7
万源,中国,四川省,达州市,万源市,57237,57237,32.0744,108.0317,672.2
名山,中国,四川省,雅安市,名山区,56280,56280,30.0844,103.1167,691.8
荥经,中国,四川省,雅安市,荥经县,56373,56373,29.7875,102.8444,797.5
汉源,中国,四川省,雅安市,汉源县,56376,56376,29.3433,102.6367,1098.6
石棉,中国,四川省,雅安市,石棉县,56378,56378,29.2292,102.3533,890.7
天全,中国,四川省,雅安市,天全县,56278,56278,30.0672,102.7769,818.5
芦山,中国,四川省,雅安市,芦山县,56279,56279,30.1614,102.9425,744
宝兴,中国,四川省,雅安市,宝兴县,56273,56273,30.2472,102.8342,814
巴中,中国,四川省,巴中市,市辖区,57313,57313,31.8872,106.785,556.7
通江,中国,四川省,巴中市,通江县,57320,57320,31.9281,107.2167,483
南江,中国,四川省,巴中市,南江县,57216,57216,32.3558,106.8325,579.4
平昌,中国,四川省,巴中市,平昌县,57324,57324,31.5833,107.0881,365.9
资阳,中国,四川省,资阳市,雁江区,56298,56298,30.0683,104.6581,414.2
安岳,中国,四川省,资阳市,安岳县,57408,57408,30.1103,105.3219,383.6
乐至,中国,四川省,资阳市,乐至县,57407,57407,30.2808,105.03,462.6
马尔康,中国,四川省,阿坝藏族羌族自治州,马尔康市,56172,56172,31.8989,102.2286,2686.8
汶川,中国,四川省,阿坝藏族羌族自治州,汶川县,56183,56183,31.4956,103.6183,1370.1
理县,中国,四川省,阿坝藏族羌族自治州,理县,56184,56184,31.4361,103.1658,1892
茂县,中国,四川省,阿坝藏族羌族自治州,茂县,56180,56180,31.6914,103.8533,1589.1
松潘,中国,四川省,阿坝藏族羌族自治州,松潘县,56182,56182,32.6708,103.6033,2881.3
九寨沟,中国,四川省,阿坝藏族羌族自治州,九寨沟县,56097,56097,33.2606,104.2456,1440.5
金川,中国,四川省,阿坝藏族羌族自治州,金川县,56168,56168,31.475,102.0703,2174.8
小金,中国,四川省,阿坝藏族羌族自治州,小金县,56178,56178,30.9958,102.3561,2438
黑水,中国,四川省,阿坝藏族羌族自治州,黑水县,56185,56185,32.08,102.98,2399.4
壤塘,中国,四川省,阿坝藏族羌族自治州,壤塘县,56164,56164,32.2742,100.9642,3292.9
阿坝,中国,四川省,阿坝藏族羌族自治州,阿坝县,56171,56171,32.9022,101.7056,3279.1
若尔盖,中国,四川省,阿坝藏族羌族自治州,若尔盖县,56079,56079,33.5944,102.9556,3513.8
红原,中国,四川省,阿坝藏族羌族自治州,红原县,56173,56173,32.7931,102.5497,3496.8
康定,中国,四川省,甘孜藏族自治州,康定市,56374,56374,30.055,101.9606,2606.3
泸定,中国,四川省,甘孜藏族自治州,泸定县,56371,56371,29.8878,102.2131,1403.2
丹巴,中国,四川省,甘孜藏族自治州,丹巴县,56263,56263,30.8781,101.8808,1947.5
九龙,中国,四川省,甘孜藏族自治州,九龙县,56462,56462,29.0081,101.5008,2924.4
雅江,中国,四川省,甘孜藏族自治州,雅江县,56267,56267,30.0325,101.0189,2635.6
道孚,中国,四川省,甘孜藏族自治州,道孚县,56167,56167,30.9714,101.1186,3008.6
炉霍,中国,四川省,甘孜藏族自治州,炉霍县,56158,56158,31.3858,100.6636,3414.4
甘孜,中国,四川省,甘孜藏族自治州,甘孜县,56146,56146,31.6192,99.9975,3383.4
新龙,中国,四川省,甘孜藏族自治州,新龙县,56251,56251,30.9422,100.3089,3131.1
德格,中国,四川省,甘孜藏族自治州,德格县,56144,56144,31.8033,98.5764,3224.6
白玉,中国,四川省,甘孜藏族自治州,白玉县,56147,56147,31.2117,98.8258,3063.8
石渠,中国,四川省,甘孜藏族自治州,石渠县,56038,56038,32.9764,98.0969,4181.2
色达,中国,四川省,甘孜藏族自治州,色达县,56152,56152,32.275,100.3339,3898.7
理塘,中国,四川省,甘孜藏族自治州,理塘县,56257,56257,29.9944,100.2708,3950
巴塘,中国,四川省,甘孜藏族自治州,巴塘县,56247,56247,30.0028,99.1078,2580.5
乡城,中国,四川省,甘孜藏族自治州,乡城县,56443,56443,28.9369,99.8031,2844.2
稻城,中国,四川省,甘孜藏族自治州,稻城县,56357,56357,29.0425,100.2983,3742.3
得荣,中国,四川省,甘孜藏族自治州,得荣县,56441,56441,28.7136,99.2864,2411.5
西昌,中国,四川省,凉山彝族自治州,西昌市,56571,56571,27.9036,102.2678,1558
木里,中国,四川省,凉山彝族自治州,木里藏族自治县,56459,56459,27.9294,101.275,2380.8
盐源,中国,四川省,凉山彝族自治州,盐源县,56565,56565,27.4378,101.4858,2516.8
德昌,中国,四川省,凉山彝族自治州,德昌县,56569,56569,27.4131,102.1842,1347.2
会理,中国,四川省,凉山彝族自治州,会理县,56671,56671,26.6519,102.2425,1787.3
会东,中国,四川省,凉山彝族自治州,会东县,56675,56675,26.6456,102.5775,1702.5
宁南,中国,四川省,凉山彝族自治州,宁南县,56578,56578,27.0619,102.7442,1116
普格,中国,四川省,凉山彝族自治州,普格县,56575,56575,27.3731,102.5478,1530.7
布拖,中国,四川省,凉山彝族自治州,布拖县,56580,56580,27.7131,102.8069,2356.7
